tour,code_departement,departement,circonscription,code_nuance,voix
1,12,AVEYRON,3,ECO,0.0
1,12,AVEYRON,3,EXG,557.0
1,12,AVEYRON,3,FRN,2963.0
1,12,AVEYRON,3,RADICAUX GAUCHE,0.0
1,12,AVEYRON,3,REG,0.0
1,12,AVEYRON,3,RPR,0.0
1,12,AVEYRON,3,SOC,17436.0
1,12,AVEYRON,3,UDF,0.0
1,12,AVEYRON,3,UDF-RPR,31693.0
1,12,AVEYRON,3,abstentions,11191.0
1,12,AVEYRON,3,blancs et nuls,2788.0
1,13,BOUCHES-DU-RHONE,1,COM,4912.0
1,13,BOUCHES-DU-RHONE,1,DVD,1297.0
1,13,BOUCHES-DU-RHONE,1,DVG,0.0
1,13,BOUCHES-DU-RHONE,1,ECO,583.0
1,13,BOUCHES-DU-RHONE,1,EXG,379.0
1,13,BOUCHES-DU-RHONE,1,FRN,11142.0
1,13,BOUCHES-DU-RHONE,1,RADICAUX GAUCHE,0.0
1,13,BOUCHES-DU-RHONE,1,REG,0.0
1,13,BOUCHES-DU-RHONE,1,RPR,4299.0
1,13,BOUCHES-DU-RHONE,1,SOC,12507.0
1,13,BOUCHES-DU-RHONE,1,UDF,12505.0
1,13,BOUCHES-DU-RHONE,1,UDF-RPR,0.0
1,13,BOUCHES-DU-RHONE,1,abstentions,17836.0
1,13,BOUCHES-DU-RHONE,1,blancs et nuls,969.0
1,13,BOUCHES-DU-RHONE,10,COM,11691.0
1,13,BOUCHES-DU-RHONE,10,DVD,2383.0
1,13,BOUCHES-DU-RHONE,10,DVG,0.0
1,13,BOUCHES-DU-RHONE,10,ECO,1164.0
1,13,BOUCHES-DU-RHONE,10,EXG,688.0
1,13,BOUCHES-DU-RHONE,10,FRN,14570.0
1,13,BOUCHES-DU-RHONE,10,RADICAUX GAUCHE,0.0
1,13,BOUCHES-DU-RHONE,10,REG,0.0
1,13,BOUCHES-DU-RHONE,10,RPR,6432.0
1,13,BOUCHES-DU-RHONE,10,SOC,16316.0
1,13,BOUCHES-DU-RHONE,10,UDF,12559.0
1,13,BOUCHES-DU-RHONE,10,UDF-RPR,0.0
1,13,BOUCHES-DU-RHONE,10,abstentions,15987.0
1,13,BOUCHES-DU-RHONE,10,blancs et nuls,1821.0
1,13,BOUCHES-DU-RHONE,11,COM,4198.0
1,13,BOUCHES-DU-RHONE,11,DVD,2853.0
1,13,BOUCHES-DU-RHONE,11,DVG,0.0
1,13,BOUCHES-DU-RHONE,11,ECO,1099.0
1,13,BOUCHES-DU-RHONE,11,EXG,530.0
1,13,BOUCHES-DU-RHONE,11,FRN,11707.0
1,13,BOUCHES-DU-RHONE,11,RADICAUX GAUCHE,0.0
1,13,BOUCHES-DU-RHONE,11,REG,0.0
1,13,BOUCHES-DU-RHONE,11,RPR,6190.0
1,13,BOUCHES-DU-RHONE,11,SOC,14996.0
1,13,BOUCHES-DU-RHONE,11,UDF,12389.0
1,13,BOUCHES-DU-RHONE,11,UDF-RPR,0.0
1,13,BOUCHES-DU-RHONE,11,abstentions,13359.0
1,13,BOUCHES-DU-RHONE,11,blancs et nuls,1623.0
1,13,BOUCHES-DU-RHONE,12,COM,8766.0
1,13,BOUCHES-DU-RHONE,12,DVD,2458.0
1,13,BOUCHES-DU-RHONE,12,DVG,0.0
1,13,BOUCHES-DU-RHONE,12,ECO,1137.0
1,13,BOUCHES-DU-RHONE,12,EXG,675.0
1,13,BOUCHES-DU-RHONE,12,FRN,13771.0
1,13,BOUCHES-DU-RHONE,12,RADICAUX GAUCHE,0.0
1,13,BOUCHES-DU-RHONE,12,REG,0.0
1,13,BOUCHES-DU-RHONE,12,RPR,5583.0
1,13,BOUCHES-DU-RHONE,12,SOC,14611.0
1,13,BOUCHES-DU-RHONE,12,UDF,10277.0
1,13,BOUCHES-DU-RHONE,12,UDF-RPR,0.0
1,13,BOUCHES-DU-RHONE,12,abstentions,16481.0
1,13,BOUCHES-DU-RHONE,12,blancs et nuls,1609.0
1,13,BOUCHES-DU-RHONE,13,COM,11465.0
1,13,BOUCHES-DU-RHONE,13,DVD,2077.0
1,13,BOUCHES-DU-RHONE,13,DVG,0.0
1,13,BOUCHES-DU-RHONE,13,ECO,979.0
1,13,BOUCHES-DU-RHONE,13,EXG,762.0
1,13,BOUCHES-DU-RHONE,13,FRN,9322.0
1,13,BOUCHES-DU-RHONE,13,RADICAUX GAUCHE,0.0
1,13,BOUCHES-DU-RHONE,13,REG,0.0
1,13,BOUCHES-DU-RHONE,13,RPR,4449.0
1,13,BOUCHES-DU-RHONE,13,SOC,13825.0
1,13,BOUCHES-DU-RHONE,13,UDF,7257.0
1,13,BOUCHES-DU-RHONE,13,UDF-RPR,0.0
1,13,BOUCHES-DU-RHONE,13,abstentions,13253.0
1,13,BOUCHES-DU-RHONE,13,blancs et nuls,1612.0
1,13,BOUCHES-DU-RHONE,14,COM,4102.0
1,13,BOUCHES-DU-RHONE,14,DVD,2851.0
1,13,BOUCHES-DU-RHONE,14,DVG,0.0
1,13,BOUCHES-DU-RHONE,14,ECO,1109.0
1,13,BOUCHES-DU-RHONE,14,EXG,586.0
1,13,BOUCHES-DU-RHONE,14,FRN,12347.0
1,13,BOUCHES-DU-RHONE,14,RADICAUX GAUCHE,0.0
1,13,BOUCHES-DU-RHONE,14,REG,0.0
1,13,BOUCHES-DU-RHONE,14,RPR,7032.0
1,13,BOUCHES-DU-RHONE,14,SOC,17820.0
1,13,BOUCHES-DU-RHONE,14,UDF,13959.0
1,13,BOUCHES-DU-RHONE,14,UDF-RPR,0.0
1,13,BOUCHES-DU-RHONE,14,abstentions,16587.0
1,13,BOUCHES-DU-RHONE,14,blancs et nuls,1500.0
1,13,BOUCHES-DU-RHONE,15,COM,6629.0
1,13,BOUCHES-DU-RHONE,15,DVD,2394.0
1,13,BOUCHES-DU-RHONE,15,DVG,0.0
1,13,BOUCHES-DU-RHONE,15,ECO,1165.0
1,13,BOUCHES-DU-RHONE,15,EXG,697.0
1,13,BOUCHES-DU-RHONE,15,FRN,10804.0
1,13,BOUCHES-DU-RHONE,15,RADICAUX GAUCHE,0.0
1,13,BOUCHES-DU-RHONE,15,REG,0.0
1,13,BOUCHES-DU-RHONE,15,RPR,6773.0
1,13,BOUCHES-DU-RHONE,15,SOC,14322.0
1,13,BOUCHES-DU-RHONE,15,UDF,11899.0
1,13,BOUCHES-DU-RHONE,15,UDF-RPR,0.0
1,13,BOUCHES-DU-RHONE,15,abstentions,11800.0
1,13,BOUCHES-DU-RHONE,15,blancs et nuls,2408.0
1,13,BOUCHES-DU-RHONE,16,COM,11953.0
1,13,BOUCHES-DU-RHONE,16,DVD,2213.0
1,13,BOUCHES-DU-RHONE,16,DVG,0.0
1,13,BOUCHES-DU-RHONE,16,ECO,937.0
1,13,BOUCHES-DU-RHONE,16,EXG,784.0
1,13,BOUCHES-DU-RHONE,16,FRN,10800.0
1,13,BOUCHES-DU-RHONE,16,RADICAUX GAUCHE,0.0
1,13,BOUCHES-DU-RHONE,16,REG,0.0
1,13,BOUCHES-DU-RHONE,16,RPR,7109.0
1,13,BOUCHES-DU-RHONE,16,SOC,13765.0
1,13,BOUCHES-DU-RHONE,16,UDF,8512.0
1,13,BOUCHES-DU-RHONE,16,UDF-RPR,0.0
1,13,BOUCHES-DU-RHONE,16,abstentions,14415.0
1,13,BOUCHES-DU-RHONE,16,blancs et nuls,1810.0
1,13,BOUCHES-DU-RHONE,2,COM,3515.0
1,13,BOUCHES-DU-RHONE,2,DVD,965.0
1,13,BOUCHES-DU-RHONE,2,DVG,0.0
1,13,BOUCHES-DU-RHONE,2,ECO,540.0
1,13,BOUCHES-DU-RHONE,2,EXG,270.0
1,13,BOUCHES-DU-RHONE,2,FRN,10049.0
1,13,BOUCHES-DU-RHONE,2,RADICAUX GAUCHE,0.0
1,13,BOUCHES-DU-RHONE,2,REG,0.0
1,13,BOUCHES-DU-RHONE,2,RPR,4166.0
1,13,BOUCHES-DU-RHONE,2,SOC,11430.0
1,13,BOUCHES-DU-RHONE,2,UDF,17139.0
1,13,BOUCHES-DU-RHONE,2,UDF-RPR,0.0
1,13,BOUCHES-DU-RHONE,2,abstentions,16638.0
1,13,BOUCHES-DU-RHONE,2,blancs et nuls,785.0
1,13,BOUCHES-DU-RHONE,3,COM,3665.0
1,13,BOUCHES-DU-RHONE,3,DVD,862.0
1,13,BOUCHES-DU-RHONE,3,DVG,0.0
1,13,BOUCHES-DU-RHONE,3,ECO,438.0
1,13,BOUCHES-DU-RHONE,3,EXG,353.0
1,13,BOUCHES-DU-RHONE,3,FRN,10716.0
1,13,BOUCHES-DU-RHONE,3,RADICAUX GAUCHE,0.0
1,13,BOUCHES-DU-RHONE,3,REG,0.0
1,13,BOUCHES-DU-RHONE,3,RPR,3551.0
1,13,BOUCHES-DU-RHONE,3,SOC,11510.0
1,13,BOUCHES-DU-RHONE,3,UDF,9814.0
1,13,BOUCHES-DU-RHONE,3,UDF-RPR,0.0
1,13,BOUCHES-DU-RHONE,3,abstentions,18769.0
1,13,BOUCHES-DU-RHONE,3,blancs et nuls,883.0
1,13,BOUCHES-DU-RHONE,4,COM,9899.0
1,13,BOUCHES-DU-RHONE,4,DVD,787.0
1,13,BOUCHES-DU-RHONE,4,DVG,0.0
1,13,BOUCHES-DU-RHONE,4,ECO,406.0
1,13,BOUCHES-DU-RHONE,4,EXG,488.0
1,13,BOUCHES-DU-RHONE,4,FRN,9389.0
1,13,BOUCHES-DU-RHONE,4,RADICAUX GAUCHE,0.0
1,13,BOUCHES-DU-RHONE,4,REG,0.0
1,13,BOUCHES-DU-RHONE,4,RPR,2223.0
1,13,BOUCHES-DU-RHONE,4,SOC,8960.0
1,13,BOUCHES-DU-RHONE,4,UDF,5350.0
1,13,BOUCHES-DU-RHONE,4,UDF-RPR,0.0
1,13,BOUCHES-DU-RHONE,4,abstentions,18830.0
1,13,BOUCHES-DU-RHONE,4,blancs et nuls,924.0
1,13,BOUCHES-DU-RHONE,5,COM,5115.0
1,13,BOUCHES-DU-RHONE,5,DVD,1079.0
1,13,BOUCHES-DU-RHONE,5,DVG,0.0
1,13,BOUCHES-DU-RHONE,5,ECO,493.0
1,13,BOUCHES-DU-RHONE,5,EXG,366.0
1,13,BOUCHES-DU-RHONE,5,FRN,10067.0
1,13,BOUCHES-DU-RHONE,5,RADICAUX GAUCHE,0.0
1,13,BOUCHES-DU-RHONE,5,REG,0.0
1,13,BOUCHES-DU-RHONE,5,RPR,3431.0
1,13,BOUCHES-DU-RHONE,5,SOC,11825.0
1,13,BOUCHES-DU-RHONE,5,UDF,11252.0
1,13,BOUCHES-DU-RHONE,5,UDF-RPR,0.0
1,13,BOUCHES-DU-RHONE,5,abstentions,17084.0
1,13,BOUCHES-DU-RHONE,5,blancs et nuls,916.0
1,13,BOUCHES-DU-RHONE,6,COM,4180.0
1,13,BOUCHES-DU-RHONE,6,DVD,1024.0
1,13,BOUCHES-DU-RHONE,6,DVG,0.0
1,13,BOUCHES-DU-RHONE,6,ECO,599.0
1,13,BOUCHES-DU-RHONE,6,EXG,345.0
1,13,BOUCHES-DU-RHONE,6,FRN,9938.0
1,13,BOUCHES-DU-RHONE,6,RADICAUX GAUCHE,0.0
1,13,BOUCHES-DU-RHONE,6,REG,0.0
1,13,BOUCHES-DU-RHONE,6,RPR,3011.0
1,13,BOUCHES-DU-RHONE,6,SOC,12532.0
1,13,BOUCHES-DU-RHONE,6,UDF,12633.0
1,13,BOUCHES-DU-RHONE,6,UDF-RPR,0.0
1,13,BOUCHES-DU-RHONE,6,abstentions,15701.0
1,13,BOUCHES-DU-RHONE,6,blancs et nuls,829.0
1,13,BOUCHES-DU-RHONE,7,COM,7725.0
1,13,BOUCHES-DU-RHONE,7,DVD,808.0
1,13,BOUCHES-DU-RHONE,7,DVG,0.0
1,13,BOUCHES-DU-RHONE,7,ECO,389.0
1,13,BOUCHES-DU-RHONE,7,EXG,463.0
1,13,BOUCHES-DU-RHONE,7,FRN,11508.0
1,13,BOUCHES-DU-RHONE,7,RADICAUX GAUCHE,0.0
1,13,BOUCHES-DU-RHONE,7,REG,0.0
1,13,BOUCHES-DU-RHONE,7,RPR,2525.0
1,13,BOUCHES-DU-RHONE,7,SOC,9560.0
1,13,BOUCHES-DU-RHONE,7,UDF,6071.0
1,13,BOUCHES-DU-RHONE,7,UDF-RPR,0.0
1,13,BOUCHES-DU-RHONE,7,abstentions,17492.0
1,13,BOUCHES-DU-RHONE,7,blancs et nuls,947.0
1,13,BOUCHES-DU-RHONE,8,COM,7262.0
1,13,BOUCHES-DU-RHONE,8,DVD,1134.0
1,13,BOUCHES-DU-RHONE,8,DVG,0.0
1,13,BOUCHES-DU-RHONE,8,ECO,547.0
1,13,BOUCHES-DU-RHONE,8,EXG,508.0
1,13,BOUCHES-DU-RHONE,8,FRN,12195.0
1,13,BOUCHES-DU-RHONE,8,RADICAUX GAUCHE,0.0
1,13,BOUCHES-DU-RHONE,8,REG,0.0
1,13,BOUCHES-DU-RHONE,8,RPR,3404.0
1,13,BOUCHES-DU-RHONE,8,SOC,12960.0
1,13,BOUCHES-DU-RHONE,8,UDF,9684.0
1,13,BOUCHES-DU-RHONE,8,UDF-RPR,0.0
1,13,BOUCHES-DU-RHONE,8,abstentions,18223.0
1,13,BOUCHES-DU-RHONE,8,blancs et nuls,1277.0
1,13,BOUCHES-DU-RHONE,9,COM,10788.0
1,13,BOUCHES-DU-RHONE,9,DVD,1920.0
1,13,BOUCHES-DU-RHONE,9,DVG,0.0
1,13,BOUCHES-DU-RHONE,9,ECO,1140.0
1,13,BOUCHES-DU-RHONE,9,EXG,553.0
1,13,BOUCHES-DU-RHONE,9,FRN,12161.0
1,13,BOUCHES-DU-RHONE,9,RADICAUX GAUCHE,0.0
1,13,BOUCHES-DU-RHONE,9,REG,0.0
1,13,BOUCHES-DU-RHONE,9,RPR,5720.0
1,13,BOUCHES-DU-RHONE,9,SOC,10114.0
1,13,BOUCHES-DU-RHONE,9,UDF,12044.0
1,13,BOUCHES-DU-RHONE,9,UDF-RPR,0.0
1,13,BOUCHES-DU-RHONE,9,abstentions,13815.0
1,13,BOUCHES-DU-RHONE,9,blancs et nuls,1546.0
1,14,CALVADOS,1,COM,2462.0
1,14,CALVADOS,1,DVD,269.0
1,14,CALVADOS,1,DVG,0.0
1,14,CALVADOS,1,ECO,1349.0
1,14,CALVADOS,1,EXG,436.0
1,14,CALVADOS,1,FRN,3002.0
1,14,CALVADOS,1,RADICAUX GAUCHE,0.0
1,14,CALVADOS,1,REG,0.0
1,14,CALVADOS,1,RPR,0.0
1,14,CALVADOS,1,SOC,17251.0
1,14,CALVADOS,1,UDF,0.0
1,14,CALVADOS,1,UDF-RPR,20649.0
1,14,CALVADOS,1,abstentions,16200.0
1,14,CALVADOS,1,blancs et nuls,1704.0
1,14,CALVADOS,2,COM,3943.0
1,14,CALVADOS,2,DVD,294.0
1,14,CALVADOS,2,DVG,0.0
1,14,CALVADOS,2,ECO,1317.0
1,14,CALVADOS,2,EXG,543.0
1,14,CALVADOS,2,FRN,2449.0
1,14,CALVADOS,2,RADICAUX GAUCHE,0.0
1,14,CALVADOS,2,REG,0.0
1,14,CALVADOS,2,RPR,0.0
1,14,CALVADOS,2,SOC,19068.0
1,14,CALVADOS,2,UDF,0.0
1,14,CALVADOS,2,UDF-RPR,15203.0
1,14,CALVADOS,2,abstentions,15353.0
1,14,CALVADOS,2,blancs et nuls,1687.0
1,14,CALVADOS,3,COM,4038.0
1,14,CALVADOS,3,DVD,382.0
1,14,CALVADOS,3,DVG,0.0
1,14,CALVADOS,3,ECO,1474.0
1,14,CALVADOS,3,EXG,706.0
1,14,CALVADOS,3,FRN,3502.0
1,14,CALVADOS,3,RADICAUX GAUCHE,0.0
1,14,CALVADOS,3,REG,0.0
1,14,CALVADOS,3,RPR,0.0
1,14,CALVADOS,3,SOC,17293.0
1,14,CALVADOS,3,UDF,0.0
1,14,CALVADOS,3,UDF-RPR,22953.0
1,14,CALVADOS,3,abstentions,14328.0
1,14,CALVADOS,3,blancs et nuls,2878.0
1,14,CALVADOS,4,COM,3810.0
1,14,CALVADOS,4,DVD,357.0
1,14,CALVADOS,4,DVG,0.0
1,14,CALVADOS,4,ECO,1434.0
1,14,CALVADOS,4,EXG,501.0
1,14,CALVADOS,4,FRN,3864.0
1,14,CALVADOS,4,RADICAUX GAUCHE,0.0
1,14,CALVADOS,4,REG,0.0
1,14,CALVADOS,4,RPR,0.0
1,14,CALVADOS,4,SOC,14086.0
1,14,CALVADOS,4,UDF,0.0
1,14,CALVADOS,4,UDF-RPR,25528.0
1,14,CALVADOS,4,abstentions,14131.0
1,14,CALVADOS,4,blancs et nuls,2241.0
1,14,CALVADOS,5,COM,3474.0
1,14,CALVADOS,5,DVD,378.0
1,14,CALVADOS,5,DVG,0.0
1,14,CALVADOS,5,ECO,1723.0
1,14,CALVADOS,5,EXG,531.0
1,14,CALVADOS,5,FRN,4106.0
1,14,CALVADOS,5,RADICAUX GAUCHE,0.0
1,14,CALVADOS,5,REG,0.0
1,14,CALVADOS,5,RPR,0.0
1,14,CALVADOS,5,SOC,19162.0
1,14,CALVADOS,5,UDF,0.0
1,14,CALVADOS,5,UDF-RPR,28238.0
1,14,CALVADOS,5,abstentions,16954.0
1,14,CALVADOS,5,blancs et nuls,2837.0
1,14,CALVADOS,6,COM,2594.0
1,14,CALVADOS,6,DVD,404.0
1,14,CALVADOS,6,DVG,0.0
1,14,CALVADOS,6,ECO,1783.0
1,14,CALVADOS,6,EXG,745.0
1,14,CALVADOS,6,FRN,3696.0
1,14,CALVADOS,6,RADICAUX GAUCHE,0.0
1,14,CALVADOS,6,REG,0.0
1,14,CALVADOS,6,RPR,0.0
1,14,CALVADOS,6,SOC,18628.0
1,14,CALVADOS,6,UDF,0.0
1,14,CALVADOS,6,UDF-RPR,27300.0
1,14,CALVADOS,6,abstentions,14117.0
1,14,CALVADOS,6,blancs et nuls,4075.0
1,15,CANTAL,1,COM,2673.0
1,15,CANTAL,1,DVD,0.0
1,15,CANTAL,1,DVG,0.0
1,15,CANTAL,1,ECO,0.0
1,15,CANTAL,1,EXG,302.0
1,15,CANTAL,1,FRN,1608.0
1,15,CANTAL,1,RADICAUX GAUCHE,0.0
1,15,CANTAL,1,REG,0.0
1,15,CANTAL,1,RPR,0.0
1,15,CANTAL,1,SOC,19968.0
1,15,CANTAL,1,UDF,0.0
1,15,CANTAL,1,UDF-RPR,24689.0
1,15,CANTAL,1,abstentions,10402.0
1,15,CANTAL,1,blancs et nuls,1941.0
1,15,CANTAL,2,COM,2024.0
1,15,CANTAL,2,DVD,0.0
1,15,CANTAL,2,DVG,0.0
1,15,CANTAL,2,ECO,0.0
1,15,CANTAL,2,EXG,340.0
1,15,CANTAL,2,FRN,1533.0
1,15,CANTAL,2,RADICAUX GAUCHE,0.0
1,15,CANTAL,2,REG,0.0
1,15,CANTAL,2,RPR,0.0
1,15,CANTAL,2,SOC,15028.0
1,15,CANTAL,2,UDF,0.0
1,15,CANTAL,2,UDF-RPR,30681.0
1,15,CANTAL,2,abstentions,12623.0
1,15,CANTAL,2,blancs et nuls,1694.0
1,16,CHARENTE,1,COM,4152.0
1,16,CHARENTE,1,DVD,2577.0
1,16,CHARENTE,1,DVG,0.0
1,16,CHARENTE,1,ECO,0.0
1,16,CHARENTE,1,EXG,1047.0
1,16,CHARENTE,1,FRN,2004.0
1,16,CHARENTE,1,RADICAUX GAUCHE,0.0
1,16,CHARENTE,1,REG,0.0
1,16,CHARENTE,1,RPR,0.0
1,16,CHARENTE,1,SOC,16998.0
1,16,CHARENTE,1,UDF,0.0
1,16,CHARENTE,1,UDF-RPR,17505.0
1,16,CHARENTE,1,abstentions,13785.0
1,16,CHARENTE,1,blancs et nuls,2317.0
1,16,CHARENTE,2,COM,3274.0
1,16,CHARENTE,2,DVD,79.0
1,16,CHARENTE,2,DVG,0.0
1,16,CHARENTE,2,ECO,0.0
1,16,CHARENTE,2,EXG,1098.0
1,16,CHARENTE,2,FRN,2099.0
1,16,CHARENTE,2,RADICAUX GAUCHE,0.0
1,16,CHARENTE,2,REG,0.0
1,16,CHARENTE,2,RPR,0.0
1,16,CHARENTE,2,SOC,14793.0
1,16,CHARENTE,2,UDF,0.0
1,16,CHARENTE,2,UDF-RPR,22971.0
1,16,CHARENTE,2,abstentions,14050.0
1,16,CHARENTE,2,blancs et nuls,2290.0
1,16,CHARENTE,3,COM,12665.0
1,16,CHARENTE,3,DVD,7106.0
1,16,CHARENTE,3,DVG,0.0
1,16,CHARENTE,3,ECO,0.0
1,16,CHARENTE,3,EXG,1203.0
1,16,CHARENTE,3,FRN,1611.0
1,16,CHARENTE,3,RADICAUX GAUCHE,0.0
1,16,CHARENTE,3,REG,0.0
1,16,CHARENTE,3,RPR,0.0
1,16,CHARENTE,3,SOC,15656.0
1,16,CHARENTE,3,UDF,0.0
1,16,CHARENTE,3,UDF-RPR,16147.0
1,16,CHARENTE,3,abstentions,13269.0
1,16,CHARENTE,3,blancs et nuls,3662.0
1,16,CHARENTE,4,COM,6422.0
1,16,CHARENTE,4,DVD,64.0
1,16,CHARENTE,4,DVG,0.0
1,16,CHARENTE,4,ECO,0.0
1,16,CHARENTE,4,EXG,923.0
1,16,CHARENTE,4,FRN,1976.0
1,16,CHARENTE,4,RADICAUX GAUCHE,0.0
1,16,CHARENTE,4,REG,0.0
1,16,CHARENTE,4,RPR,0.0
1,16,CHARENTE,4,SOC,17395.0
1,16,CHARENTE,4,UDF,0.0
1,16,CHARENTE,4,UDF-RPR,16740.0
1,16,CHARENTE,4,abstentions,12682.0
1,16,CHARENTE,4,blancs et nuls,2274.0
1,17,CHARENTE-MARITIME,1,COM,5537.0
1,17,CHARENTE-MARITIME,1,DVD,7264.0
1,17,CHARENTE-MARITIME,1,DVG,0.0
1,17,CHARENTE-MARITIME,1,ECO,0.0
1,17,CHARENTE-MARITIME,1,EXG,669.0
1,17,CHARENTE-MARITIME,1,FRN,4059.0
1,17,CHARENTE-MARITIME,1,RADICAUX GAUCHE,0.0
1,17,CHARENTE-MARITIME,1,REG,0.0
1,17,CHARENTE-MARITIME,1,RPR,0.0
1,17,CHARENTE-MARITIME,1,SOC,19748.0
1,17,CHARENTE-MARITIME,1,UDF,0.0
1,17,CHARENTE-MARITIME,1,UDF-RPR,15925.0
1,17,CHARENTE-MARITIME,1,abstentions,17898.0
1,17,CHARENTE-MARITIME,1,blancs et nuls,2138.0
1,17,CHARENTE-MARITIME,2,COM,4978.0
1,17,CHARENTE-MARITIME,2,DVD,5351.0
1,17,CHARENTE-MARITIME,2,DVG,0.0
1,17,CHARENTE-MARITIME,2,ECO,0.0
1,17,CHARENTE-MARITIME,2,EXG,723.0
1,17,CHARENTE-MARITIME,2,FRN,3676.0
1,17,CHARENTE-MARITIME,2,RADICAUX GAUCHE,0.0
1,17,CHARENTE-MARITIME,2,REG,0.0
1,17,CHARENTE-MARITIME,2,RPR,0.0
1,17,CHARENTE-MARITIME,2,SOC,17302.0
1,17,CHARENTE-MARITIME,2,UDF,0.0
1,17,CHARENTE-MARITIME,2,UDF-RPR,18826.0
1,17,CHARENTE-MARITIME,2,abstentions,18624.0
1,17,CHARENTE-MARITIME,2,blancs et nuls,2666.0
1,17,CHARENTE-MARITIME,3,COM,4736.0
1,17,CHARENTE-MARITIME,3,DVD,6841.0
1,17,CHARENTE-MARITIME,3,DVG,0.0
1,17,CHARENTE-MARITIME,3,ECO,0.0
1,17,CHARENTE-MARITIME,3,EXG,644.0
1,17,CHARENTE-MARITIME,3,FRN,3139.0
1,17,CHARENTE-MARITIME,3,RADICAUX GAUCHE,0.0
1,17,CHARENTE-MARITIME,3,REG,0.0
1,17,CHARENTE-MARITIME,3,RPR,0.0
1,17,CHARENTE-MARITIME,3,SOC,22257.0
1,17,CHARENTE-MARITIME,3,UDF,0.0
1,17,CHARENTE-MARITIME,3,UDF-RPR,17384.0
1,17,CHARENTE-MARITIME,3,abstentions,17691.0
1,17,CHARENTE-MARITIME,3,blancs et nuls,3138.0
1,17,CHARENTE-MARITIME,4,COM,3693.0
1,17,CHARENTE-MARITIME,4,DVD,7633.0
1,17,CHARENTE-MARITIME,4,DVG,0.0
1,17,CHARENTE-MARITIME,4,ECO,0.0
1,17,CHARENTE-MARITIME,4,EXG,666.0
1,17,CHARENTE-MARITIME,4,FRN,3542.0
1,17,CHARENTE-MARITIME,4,RADICAUX GAUCHE,0.0
1,17,CHARENTE-MARITIME,4,REG,0.0
1,17,CHARENTE-MARITIME,4,RPR,0.0
1,17,CHARENTE-MARITIME,4,SOC,20258.0
1,17,CHARENTE-MARITIME,4,UDF,0.0
1,17,CHARENTE-MARITIME,4,UDF-RPR,21034.0
1,17,CHARENTE-MARITIME,4,abstentions,18393.0
1,17,CHARENTE-MARITIME,4,blancs et nuls,3835.0
1,17,CHARENTE-MARITIME,5,COM,4061.0
1,17,CHARENTE-MARITIME,5,DVD,7055.0
1,17,CHARENTE-MARITIME,5,DVG,0.0
1,17,CHARENTE-MARITIME,5,ECO,0.0
1,17,CHARENTE-MARITIME,5,EXG,628.0
1,17,CHARENTE-MARITIME,5,FRN,4598.0
1,17,CHARENTE-MARITIME,5,RADICAUX GAUCHE,0.0
1,17,CHARENTE-MARITIME,5,REG,0.0
1,17,CHARENTE-MARITIME,5,RPR,0.0
1,17,CHARENTE-MARITIME,5,SOC,16909.0
1,17,CHARENTE-MARITIME,5,UDF,0.0
1,17,CHARENTE-MARITIME,5,UDF-RPR,22081.0
1,17,CHARENTE-MARITIME,5,abstentions,18202.0
1,17,CHARENTE-MARITIME,5,blancs et nuls,3190.0
1,18,CHER,1,COM,12347.0
1,18,CHER,1,DVD,2479.0
1,18,CHER,1,DVG,0.0
1,18,CHER,1,ECO,0.0
1,18,CHER,1,EXG,949.0
1,18,CHER,1,FRN,3914.0
1,18,CHER,1,RADICAUX GAUCHE,0.0
1,18,CHER,1,REG,0.0
1,18,CHER,1,RPR,0.0
1,18,CHER,1,SOC,13041.0
1,18,CHER,1,UDF,0.0
1,18,CHER,1,UDF-RPR,22603.0
1,18,CHER,1,abstentions,14950.0
1,18,CHER,1,blancs et nuls,2637.0
1,18,CHER,2,COM,14555.0
1,18,CHER,2,DVD,2300.0
1,18,CHER,2,DVG,0.0
1,18,CHER,2,ECO,0.0
1,18,CHER,2,EXG,1067.0
1,18,CHER,2,FRN,3352.0
1,18,CHER,2,RADICAUX GAUCHE,0.0
1,18,CHER,2,REG,0.0
1,18,CHER,2,RPR,0.0
1,18,CHER,2,SOC,11973.0
1,18,CHER,2,UDF,0.0
1,18,CHER,2,UDF-RPR,16322.0
1,18,CHER,2,abstentions,14947.0
1,18,CHER,2,blancs et nuls,2622.0
1,18,CHER,3,COM,14491.0
1,18,CHER,3,DVD,2358.0
1,18,CHER,3,DVG,0.0
1,18,CHER,3,ECO,0.0
1,18,CHER,3,EXG,1367.0
1,18,CHER,3,FRN,3752.0
1,18,CHER,3,RADICAUX GAUCHE,0.0
1,18,CHER,3,REG,0.0
1,18,CHER,3,RPR,0.0
1,18,CHER,3,SOC,14746.0
1,18,CHER,3,UDF,0.0
1,18,CHER,3,UDF-RPR,25751.0
1,18,CHER,3,abstentions,17807.0
1,18,CHER,3,blancs et nuls,3671.0
1,19,CORREZE,1,COM,13481.0
1,19,CORREZE,1,DVD,0.0
1,19,CORREZE,1,DVG,0.0
1,19,CORREZE,1,ECO,0.0
1,19,CORREZE,1,EXG,579.0
1,19,CORREZE,1,FRN,1444.0
1,19,CORREZE,1,RADICAUX GAUCHE,0.0
1,19,CORREZE,1,REG,0.0
1,19,CORREZE,1,RPR,0.0
1,19,CORREZE,1,SOC,14308.0
1,19,CORREZE,1,UDF,0.0
